site ,date,year,source_type,length_mm,breadth_mm,mass_g
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,32.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,30.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,33.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,37.00,NaN,26.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,41.00,NaN,40.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,31.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,34.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,25.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,33.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,42.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,45.00,NaN,46.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,42.00,NaN,36.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,34.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,48.00,NaN,61.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,43.00,NaN,43.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,38.00,NaN,35.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,41.00,NaN,33.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,40.00,NaN,38.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,44.00,NaN,42.00
Chris Bauermaster FPE,2008-03-28,2008,Commercial,39.00,NaN,32.00
Mosselbank,2008-04-23,2008,Commercial,40.00,58.00,27.00
Mosselbank,2008-04-23,2008,Commercial,43.00,64.00,38.00
Mosselbank,2008-04-23,2008,Commercial,42.00,61.00,42.00
Mosselbank,2008-04-23,2008,Commercial,44.00,67.00,54.00
Mosselbank,2008-04-23,2008,Commercial,45.00,68.00,48.00
Mosselbank,2008-04-23,2008,Commercial,40.00,55.00,29.00
Mosselbank,2008-04-23,2008,Commercial,44.00,69.00,49.00
Mosselbank,2008-04-23,2008,Commercial,42.00,58.00,34.00
Mosselbank,2008-04-23,2008,Commercial,41.00,61.00,37.00
Mosselbank,2008-04-23,2008,Commercial,42.00,62.00,41.00
Mosselbank,2008-04-23,2008,Commercial,42.00,64.00,38.00
Mosselbank,2008-04-23,2008,Commercial,39.00,59.00,29.00
Mosselbank,2008-04-23,2008,Commercial,42.00,60.00,36.00
Mosselbank,2008-04-23,2008,Commercial,40.00,57.00,32.00
Mosselbank,2008-04-23,2008,Commercial,66.00,43.00,43.00
Mosselbank,2008-04-23,2008,Commercial,43.00,60.00,33.00
Mosselbank,2008-04-23,2008,Commercial,43.00,65.00,53.00
Mosselbank,2008-04-23,2008,Commercial,41.00,58.00,31.00
Mosselbank,2008-04-23,2008,Commercial,41.00,61.00,34.00
Mosselbank,2008-04-23,2008,Commercial,46.00,68.00,49.00
Mosselbank,2008-04-23,2008,Commercial,42.00,63.00,43.00
Mosselbank,2008-04-23,2008,Commercial,43.00,68.00,51.00
Mosselbank,2008-04-23,2008,Commercial,40.00,61.00,37.00
Mosselbank,2008-04-23,2008,Commercial,42.00,61.00,36.00
Mosselbank,2008-04-23,2008,Commercial,44.00,63.00,40.00
Mosselbank,2008-04-23,2008,Commercial,44.00,69.00,55.00
Mosselbank,2008-04-23,2008,Commercial,42.00,63.00,40.00
Mosselbank,2008-04-23,2008,Commercial,43.00,60.00,40.00
Mosselbank,2008-04-23,2008,Commercial,45.00,67.00,55.00
Mosselbank,2008-04-23,2008,Commercial,42.00,61.00,35.00
Mosselbank,2008-04-23,2008,Commercial,45.00,68.00,41.00
Mosselbank,2008-04-23,2008,Commercial,43.00,64.00,40.00
Mosselbank,2008-04-23,2008,Commercial,41.00,72.00,57.00
Mosselbank,2008-04-23,2008,Commercial,39.00,58.00,34.00
Mosselbank,2008-04-23,2008,Commercial,42.00,58.00,36.00
Mosselbank,2008-04-23,2008,Commercial,46.00,66.00,47.00
Mosselbank,2008-04-23,2008,Commercial,40.00,59.00,30.00
Mosselbank,2008-04-23,2008,Commercial,44.00,63.00,42.00
Mosselbank,2008-04-23,2008,Commercial,40.00,61.00,35.00
Mosselbank,2008-04-23,2008,Commercial,41.00,62.00,37.00
Mosselbank,2008-04-23,2008,Commercial,42.00,60.00,31.00
Mosselbank,2008-04-23,2008,Commercial,39.00,59.00,32.00
Mosselbank,2008-04-23,2008,Commercial,41.00,60.00,31.00
Mosselbank,2008-04-23,2008,Commercial,42.00,67.00,40.00
Mosselbank,2008-04-23,2008,Commercial,45.00,65.00,40.00
Mosselbank,2008-04-23,2008,Commercial,39.00,58.00,29.00
Mosselbank,2008-04-23,2008,Commercial,44.00,64.00,41.00
Mosselbank,2008-04-23,2008,Commercial,42.00,65.00,36.00
Mosselbank,2008-04-23,2008,Commercial,48.00,68.00,53.00
Mosselbank,2008-04-23,2008,Commercial,40.00,60.00,32.00
Mosselbank,2008-04-23,2008,Commercial,43.00,66.00,51.00
Mosselbank,2008-04-23,2008,Commercial,41.00,60.00,37.00
Mosselbank,2008-04-23,2008,Commercial,45.00,68.00,50.00
Mosselbank,2008-04-23,2008,Commercial,41.00,63.00,38.00
Mosselbank,2008-04-23,2008,Commercial,40.00,59.00,36.00
Mosselbank,2008-04-23,2008,Commercial,39.00,58.00,31.00
Mosselbank,2008-04-23,2008,Commercial,43.00,67.00,41.00
Mosselbank,2008-04-23,2008,Commercial,41.00,65.00,39.00
Mosselbank,2008-04-23,2008,Commercial,39.00,60.00,33.00
Mosselbank,2008-04-23,2008,Commercial,39.00,58.00,31.00
Mosselbank,2008-04-23,2008,Commercial,43.00,66.00,40.00
Mosselbank,2008-04-23,2008,Commercial,40.00,62.00,38.00
Mosselbank,2008-04-23,2008,Commercial,41.00,65.00,36.00
Mosselbank,2008-04-23,2008,Commercial,43.00,62.00,39.00
Mosselbank,2008-04-23,2008,Commercial,47.00,73.00,72.00
Mosselbank,2008-04-23,2008,Commercial,42.00,67.00,45.00
Mosselbank,2008-04-23,2008,Commercial,41.00,61.00,37.00
Mosselbank,2008-04-23,2008,Commercial,42.00,64.00,36.00
Mosselbank,2008-04-23,2008,Commercial,43.00,65.00,40.00
Mosselbank,2008-04-23,2008,Commercial,43.00,64.00,40.00
Mosselbank,2008-04-23,2008,Commercial,47.00,70.00,50.00
Mosselbank,2008-04-23,2008,Commercial,41.00,62.00,41.00
Mosselbank,2008-04-23,2008,Commercial,42.00,64.00,35.00
Mosselbank,2008-04-23,2008,Commercial,41.00,61.00,34.00
Mosselbank,2008-04-23,2008,Commercial,38.00,58.00,30.00
Mosselbank,2008-04-23,2008,Commercial,39.00,59.00,32.00
Mosselbank,2008-04-23,2008,Commercial,41.00,64.00,40.00
Mosselbank,2008-04-23,2008,Commercial,44.00,65.00,46.00
Mosselbank,2008-04-23,2008,Commercial,41.00,62.00,36.00
Mosselbank,2008-04-23,2008,Commercial,40.00,59.00,31.00
Mosselbank,2008-04-23,2008,Commercial,42.00,67.00,48.00
Mosselbank,2008-04-23,2008,Commercial,41.00,62.00,35.00
Mosselbank,2008-04-23,2008,Commercial,37.00,59.00,28.00
Mosselbank,2008-04-23,2008,Commercial,40.00,57.00,32.00
Mosselbank,2008-04-23,2008,Commercial,40.00,59.00,31.00
Mosselbank,2008-04-23,2008,Commercial,41.00,58.00,32.00
Mosselbank,2008-04-23,2008,Commercial,39.00,57.00,30.00
Mosselbank,2008-04-23,2008,Commercial,40.00,58.00,31.00
Mosselbank,2008-04-23,2008,Commercial,41.00,58.00,36.00
Mosselbank,2008-04-23,2008,Commercial,39.00,59.00,30.00
Mosselbank,2008-04-23,2008,Commercial,47.00,73.00,56.00
Mosselbank,2008-04-23,2008,Commercial,40.00,61.00,36.00
Mosselbank,2008-04-23,2008,Commercial,42.00,60.00,36.00
Mosselbank,2008-04-23,2008,Commercial,39.00,56.00,27.00
Mosselbank,2008-04-23,2008,Commercial,42.00,64.00,43.00
Mosselbank,2008-04-23,2008,Commercial,39.00,60.00,37.00
Mosselbank,2008-04-23,2008,Commercial,40.00,59.00,29.00
Mosselbank,2008-04-23,2008,Commercial,41.00,60.00,29.00
Mosselbank,2008-04-23,2008,Commercial,40.00,60.00,31.00
Mosselbank,2008-04-23,2008,Commercial,45.00,66.00,44.00
Mosselbank,2008-04-23,2008,Commercial,44.00,65.00,43.00
Mosselbank,2008-04-23,2008,Commercial,43.00,69.00,49.00
Mosselbank,2008-04-23,2008,Commercial,39.00,60.00,22.00
Mosselbank,2008-04-23,2008,Commercial,44.00,68.00,53.00
Mosselbank,2008-04-23,2008,Commercial,40.00,58.00,29.00
Mosselbank,2008-04-23,2008,Commercial,42.00,62.00,32.00
Mosselbank,2008-04-23,2008,Commercial,41.00,62.00,43.00
Mosselbank,2008-04-23,2008,Commercial,40.00,62.00,40.00
Mosselbank,2008-04-23,2008,Commercial,43.00,64.00,38.00
Mosselbank,2008-04-23,2008,Commercial,42.00,64.00,41.00
Mosselbank,2008-04-23,2008,Commercial,39.00,59.00,29.00
Mosselbank,2008-04-23,2008,Commercial,39.00,59.00,29.00
Mosselbank,2008-04-23,2008,Commercial,44.00,72.00,52.00
Mosselbank,2008-04-23,2008,Commercial,45.00,66.00,44.00
Mosselbank,2008-04-23,2008,Commercial,44.00,65.00,46.00
Mosselbank,2008-04-23,2008,Commercial,43.00,63.00,36.00
Mosselbank,2008-04-23,2008,Commercial,40.00,60.00,32.00
Mosselbank,2008-04-23,2008,Commercial,45.00,60.00,44.00
Mosselbank,2008-04-23,2008,Commercial,40.00,58.00,28.00
Mosselbank,2008-04-23,2008,Commercial,41.00,62.00,37.00
Mosselbank,2008-04-23,2008,Commercial,42.00,63.00,36.00
Mosselbank,2008-04-23,2008,Commercial,42.00,60.00,33.00
Mosselbank,2008-04-23,2008,Commercial,44.00,68.00,40.00
Mosselbank,2008-04-23,2008,Commercial,40.00,64.00,36.00
Mosselbank,2008-04-23,2008,Commercial,41.00,62.00,44.00
Mosselbank,2008-04-23,2008,Commercial,40.00,57.00,29.00
Mosselbank,2008-04-23,2008,Commercial,39.00,59.00,29.00
Mosselbank,2008-04-23,2008,Commercial,40.00,57.00,26.00
Mosselbank,2008-04-23,2008,Commercial,41.00,61.00,36.00
Mosselbank,2008-04-23,2008,Commercial,45.00,65.00,43.00
Mosselbank,2008-04-23,2008,Commercial,40.00,60.00,31.00
Mosselbank,2008-04-23,2008,Commercial,44.00,65.00,39.00
Mosselbank,2008-04-23,2008,Commercial,43.00,67.00,43.00
Mosselbank,2008-04-23,2008,Commercial,41.00,64.00,41.00
Mosselbank,2008-04-23,2008,Commercial,39.00,56.00,32.00
Mosselbank,2008-04-23,2008,Commercial,43.00,63.00,36.00
Mosselbank,2008-04-23,2008,Commercial,39.00,58.00,25.00
Mosselbank,2008-04-23,2008,Commercial,45.00,64.00,39.00
Mosselbank,2008-04-23,2008,Commercial,39.00,59.00,30.00
Mosselbank,2008-04-23,2008,Commercial,40.00,57.00,31.00
Mosselbank,2008-04-23,2008,Commercial,44.00,68.00,41.00
Mosselbank,2008-04-23,2008,Commercial,38.00,55.00,26.00
Mosselbank,2008-04-23,2008,Commercial,45.00,67.00,49.00
Mosselbank,2008-04-23,2008,Commercial,39.00,68.00,43.00
Mosselbank,2008-04-23,2008,Commercial,39.00,61.00,32.00
Mosselbank,2008-04-23,2008,Commercial,39.00,59.00,35.00
Mosselbank,2008-04-23,2008,Commercial,41.00,61.00,39.00
Mosselbank,2008-04-23,2008,Commercial,44.00,68.00,40.00
Mosselbank,2008-04-23,2008,Commercial,39.00,60.00,35.00
Mosselbank,2008-04-23,2008,Commercial,43.00,64.00,39.00
Die Hokkie,2008-04-24,2008,Commercial,51.00,77.00,76.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,68.00,56.00
Die Hokkie,2008-04-24,2008,Commercial,48.00,71.00,61.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,68.00,62.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,65.00,49.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,63.00,47.00
Die Hokkie,2008-04-24,2008,Commercial,46.00,68.00,50.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,64.00,40.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,66.00,42.00
Die Hokkie,2008-04-24,2008,Commercial,47.00,73.00,58.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,65.00,50.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,68.00,52.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,65.00,38.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,66.00,20.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,63.00,41.00
Die Hokkie,2008-04-24,2008,Commercial,48.00,71.00,53.00
Die Hokkie,2008-04-24,2008,Commercial,46.00,68.00,51.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,61.00,31.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,66.00,38.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,66.00,42.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,63.00,33.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,65.00,40.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,68.00,44.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,62.00,29.00
Die Hokkie,2008-04-24,2008,Commercial,48.00,72.00,59.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,65.00,39.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,64.00,30.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,59.00,27.00
Die Hokkie,2008-04-24,2008,Commercial,46.00,70.00,46.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,60.00,29.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,65.00,34.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,60.00,28.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,66.00,38.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,65.00,31.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,61.00,28.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,67.00,38.00
Die Hokkie,2008-04-24,2008,Commercial,48.00,74.00,55.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,63.00,30.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,66.00,33.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,62.00,27.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,67.00,38.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,65.00,35.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,60.00,31.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,67.00,41.00
Die Hokkie,2008-04-24,2008,Commercial,38.00,47.00,18.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,62.00,32.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,57.00,22.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,68.00,45.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,62.00,28.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,67.00,38.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,57.00,18.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,66.00,37.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,64.00,33.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,62.00,46.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,67.00,46.00
Die Hokkie,2008-04-24,2008,Commercial,49.00,58.00,29.00
Die Hokkie,2008-04-24,2008,Commercial,50.00,78.00,79.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,65.00,48.00
Die Hokkie,2008-04-24,2008,Commercial,48.00,73.00,58.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,62.00,38.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,64.00,39.00
Die Hokkie,2008-04-24,2008,Commercial,49.00,59.00,28.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,62.00,33.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,61.00,34.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,61.00,35.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,63.00,40.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,63.00,36.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,63.00,37.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,69.00,51.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,67.00,55.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,67.00,47.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,65.00,38.00
Die Hokkie,2008-04-24,2008,Commercial,49.00,59.00,28.00
Die Hokkie,2008-04-24,2008,Commercial,51.00,77.00,64.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,64.00,35.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,63.00,36.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,65.00,39.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,62.00,35.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,61.00,36.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,68.00,45.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,64.00,41.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,64.00,41.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,67.00,49.00
Die Hokkie,2008-04-24,2008,Commercial,39.00,59.00,31.00
Die Hokkie,2008-04-24,2008,Commercial,46.00,70.00,60.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,66.00,40.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,66.00,44.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,65.00,42.00
Die Hokkie,2008-04-24,2008,Commercial,38.00,57.00,28.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,65.00,41.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,64.00,44.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,67.00,45.00
Die Hokkie,2008-04-24,2008,Commercial,47.00,69.00,52.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,62.00,39.00
Die Hokkie,2008-04-24,2008,Commercial,39.00,58.00,27.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,65.00,43.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,62.00,40.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,65.00,43.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,64.00,43.00
Die Hokkie,2008-04-24,2008,Commercial,39.00,62.00,33.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,63.00,44.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,59.00,33.00
Die Hokkie,2008-04-24,2008,Commercial,48.00,78.00,78.00
Die Hokkie,2008-04-24,2008,Commercial,46.00,69.00,50.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,59.00,34.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,68.00,48.00
Die Hokkie,2008-04-24,2008,Commercial,47.00,72.00,62.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,61.00,41.00
Die Hokkie,2008-04-24,2008,Commercial,45.00,65.00,47.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,61.00,39.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,64.00,44.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,64.00,38.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,64.00,45.00
Die Hokkie,2008-04-24,2008,Commercial,43.00,68.00,53.00
Die Hokkie,2008-04-24,2008,Commercial,44.00,69.00,51.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,58.00,35.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,67.00,54.00
Die Hokkie,2008-04-24,2008,Commercial,40.00,63.00,39.00
Die Hokkie,2008-04-24,2008,Commercial,41.00,69.00,58.00
Die Hokkie,2008-04-24,2008,Commercial,42.00,63.00,38.00
Unknown A,2008-07-17,2008,Commercial,45.00,64.00,54.00
Unknown A,2008-07-17,2008,Commercial,49.00,71.00,67.00
Unknown A,2008-07-17,2008,Commercial,42.00,66.00,58.00
Unknown A,2008-07-17,2008,Commercial,43.00,67.00,63.00
Unknown A,2008-07-17,2008,Commercial,41.00,64.00,46.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,46.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,38.00
Unknown A,2008-07-17,2008,Commercial,44.00,62.00,44.00
Unknown A,2008-07-17,2008,Commercial,46.00,67.00,53.00
Unknown A,2008-07-17,2008,Commercial,46.00,65.00,52.00
Unknown A,2008-07-17,2008,Commercial,42.00,61.00,40.00
Unknown A,2008-07-17,2008,Commercial,41.00,62.00,44.00
Unknown A,2008-07-17,2008,Commercial,47.00,66.00,64.00
Unknown A,2008-07-17,2008,Commercial,45.00,65.00,43.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,44.00
Unknown A,2008-07-17,2008,Commercial,44.00,64.00,44.00
Unknown A,2008-07-17,2008,Commercial,43.00,63.00,39.00
Unknown A,2008-07-17,2008,Commercial,47.00,72.00,65.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,41.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,44.00
Unknown A,2008-07-17,2008,Commercial,43.00,63.00,43.00
Unknown A,2008-07-17,2008,Commercial,41.00,60.00,37.00
Unknown A,2008-07-17,2008,Commercial,46.00,65.00,52.00
Unknown A,2008-07-17,2008,Commercial,43.00,61.00,44.00
Unknown A,2008-07-17,2008,Commercial,41.00,60.00,34.00
Unknown A,2008-07-17,2008,Commercial,42.00,64.00,39.00
Unknown A,2008-07-17,2008,Commercial,42.00,65.00,45.00
Unknown A,2008-07-17,2008,Commercial,46.00,63.00,44.00
Unknown A,2008-07-17,2008,Commercial,44.00,64.00,40.00
Unknown A,2008-07-17,2008,Commercial,46.00,66.00,52.00
Unknown A,2008-07-17,2008,Commercial,46.00,69.00,55.00
Unknown A,2008-07-17,2008,Commercial,45.00,68.00,46.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,36.00
Unknown A,2008-07-17,2008,Commercial,42.00,60.00,37.00
Unknown A,2008-07-17,2008,Commercial,42.00,64.00,43.00
Unknown A,2008-07-17,2008,Commercial,46.00,67.00,57.00
Unknown A,2008-07-17,2008,Commercial,44.00,72.00,62.00
Unknown A,2008-07-17,2008,Commercial,41.00,62.00,33.00
Unknown A,2008-07-17,2008,Commercial,43.00,63.00,41.00
Unknown A,2008-07-17,2008,Commercial,41.00,63.00,31.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,39.00
Unknown A,2008-07-17,2008,Commercial,45.00,67.00,49.00
Unknown A,2008-07-17,2008,Commercial,47.00,70.00,53.00
Unknown A,2008-07-17,2008,Commercial,44.00,65.00,46.00
Unknown A,2008-07-17,2008,Commercial,43.00,62.00,37.00
Unknown A,2008-07-17,2008,Commercial,42.00,63.00,39.00
Unknown A,2008-07-17,2008,Commercial,43.00,61.00,40.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,38.00
Unknown A,2008-07-17,2008,Commercial,42.00,66.00,44.00
Unknown A,2008-07-17,2008,Commercial,44.00,68.00,49.00
Unknown A,2008-07-17,2008,Commercial,41.00,61.00,37.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,42.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,35.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,40.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,45.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,37.00
Unknown A,2008-07-17,2008,Commercial,44.00,65.00,44.00
Unknown A,2008-07-17,2008,Commercial,42.00,60.00,37.00
Unknown A,2008-07-17,2008,Commercial,45.00,67.00,50.00
Unknown A,2008-07-17,2008,Commercial,46.00,67.00,55.00
Unknown A,2008-07-17,2008,Commercial,44.00,63.00,37.00
Unknown A,2008-07-17,2008,Commercial,47.00,68.00,51.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,40.00
Unknown A,2008-07-17,2008,Commercial,48.00,69.00,49.00
Unknown A,2008-07-17,2008,Commercial,43.00,68.00,41.00
Unknown A,2008-07-17,2008,Commercial,41.00,64.00,40.00
Unknown A,2008-07-17,2008,Commercial,39.00,62.00,34.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,36.00
Unknown A,2008-07-17,2008,Commercial,45.00,67.00,47.00
Unknown A,2008-07-17,2008,Commercial,42.00,64.00,32.00
Unknown A,2008-07-17,2008,Commercial,37.00,57.00,28.00
Unknown A,2008-07-17,2008,Commercial,41.00,62.00,40.00
Unknown A,2008-07-17,2008,Commercial,39.00,61.00,31.00
Unknown A,2008-07-17,2008,Commercial,40.00,63.00,39.00
Unknown A,2008-07-17,2008,Commercial,42.00,64.00,41.00
Unknown A,2008-07-17,2008,Commercial,43.00,69.00,53.00
Unknown A,2008-07-17,2008,Commercial,41.00,62.00,35.00
Unknown A,2008-07-17,2008,Commercial,42.00,67.00,47.00
Unknown A,2008-07-17,2008,Commercial,42.00,64.00,39.00
Unknown A,2008-07-17,2008,Commercial,42.00,65.00,43.00
Unknown A,2008-07-17,2008,Commercial,45.00,68.00,45.00
Unknown A,2008-07-17,2008,Commercial,44.00,66.00,51.00
Unknown A,2008-07-17,2008,Commercial,38.00,59.00,36.00
Unknown A,2008-07-17,2008,Commercial,40.00,63.00,37.00
Unknown A,2008-07-17,2008,Commercial,42.00,68.00,48.00
Unknown A,2008-07-17,2008,Commercial,39.00,62.00,32.00
Unknown A,2008-07-17,2008,Commercial,40.00,63.00,34.00
Unknown A,2008-07-17,2008,Commercial,42.00,66.00,41.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,45.00
Unknown A,2008-07-17,2008,Commercial,37.00,59.00,33.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,35.00
Unknown A,2008-07-17,2008,Commercial,42.00,65.00,43.00
Unknown A,2008-07-17,2008,Commercial,40.00,61.00,32.00
Unknown A,2008-07-17,2008,Commercial,48.00,72.00,63.00
Unknown A,2008-07-17,2008,Commercial,40.00,58.00,28.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,42.00
Unknown A,2008-07-17,2008,Commercial,38.00,61.00,35.00
Unknown A,2008-07-17,2008,Commercial,39.00,61.00,33.00
Unknown A,2008-07-17,2008,Commercial,39.00,58.00,31.00
Unknown A,2008-07-17,2008,Commercial,46.00,71.00,58.00
Unknown A,2008-07-17,2008,Commercial,39.00,62.00,36.00
Unknown A,2008-07-17,2008,Commercial,40.00,60.00,36.00
Unknown A,2008-07-17,2008,Commercial,42.00,67.00,44.00
Unknown A,2008-07-17,2008,Commercial,40.00,61.00,33.00
Unknown A,2008-07-17,2008,Commercial,39.00,63.00,37.00
Unknown A,2008-07-17,2008,Commercial,46.00,69.00,55.00
Unknown A,2008-07-17,2008,Commercial,45.00,69.00,51.00
Unknown A,2008-07-17,2008,Commercial,43.00,63.00,38.00
Unknown A,2008-07-17,2008,Commercial,38.00,60.00,34.00
Unknown A,2008-07-17,2008,Commercial,40.00,61.00,36.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,38.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,35.00
Unknown A,2008-07-17,2008,Commercial,43.00,66.00,34.00
Unknown A,2008-07-17,2008,Commercial,40.00,65.00,30.00
Unknown A,2008-07-17,2008,Commercial,39.00,59.00,33.00
Unknown A,2008-07-17,2008,Commercial,44.00,63.00,40.00
Unknown A,2008-07-17,2008,Commercial,48.00,73.00,61.00
